x_ms,baseline_ecdf,altered_ecdf,abs_gap
5.725854000047548,0.5566666666666666,0.5284969431421898,0.028169723524476886
5.727628999920853,0.5577777777777778,0.5288502611976239,0.02892751658015391
5.735517000175605,0.5588888888888889,0.530420386893511,0.02846850199537787
5.736256999625766,0.5589156774602513,0.5305676855895196,0.02834799187073167
5.741881000176363,0.5591192707738122,0.5327510917030568,0.026368179070755393
5.754709000029834,0.5595836546182003,0.5349344978165939,0.024649156801606398
5.754862000230787,0.5595891933477233,0.537117903930131,0.022471289417592244
5.75588100036839,0.5596260819668952,0.5393013100436681,0.020324771923227125
5.756350999945425,0.559643096327118,0.5414847161572053,0.01815838016991267
5.759723999744892,0.5597652016149173,0.5436681222707423,0.016097079344174925
5.766209999819694,0.56,0.5446105934523493,0.015389406547650752
5.768878999788285,0.5611111111111111,0.5449984219329378,0.016112689178173323
5.7722789997569635,0.5622222222222222,0.5454924709540584,0.016729751268163784
5.774750000000495,0.5622679868249072,0.5458515283842795,0.016416458440627668
5.777231000138272,0.562313936632425,0.5480349344978166,0.01427900213460842
5.795535999823187,0.5626529576583927,0.5502183406113537,0.012434617047039076
5.808640999930503,0.5628956711606143,0.5524017467248908,0.0104939244357235
5.8276550003029115,0.5632478233608309,0.5545851528384279,0.008662670522402993
5.832272000134253,0.5633333333333334,0.5552556407569708,0.008077692576362594
5.839094000293699,0.5644444444444444,0.5562463422632077,0.008198102181236733
5.842690000008588,0.5646326654401113,0.5567685589519651,0.007864106488146172
5.853724000189686,0.5652102045571683,0.5589519650655022,0.006258239491666151
5.856264000158262,0.5653431526553284,0.5611353711790393,0.004207781476289085
5.860321999989537,0.5655555555555556,0.5629181199315383,0.0026374356240173036
5.860575000042445,0.5666666666666667,0.5630292671832526,0.0036373994834140166
5.861234000349214,0.5670349878950072,0.5633187772925764,0.0037162106024307695
5.862562999936927,0.5677777777777778,0.5640013804662894,0.0037763973114883775
5.864123999799631,0.5688888888888889,0.5648031440411608,0.004085744847728057
5.865484999958426,0.5692151504568344,0.5655021834061136,0.0037129670507207724
5.867568999747164,0.5697147308825073,0.5676855895196506,0.002029141362856701
5.868339999778982,0.5698995564886188,0.5698689956331878,3.05608554309611e-05
5.868758999895363,0.57,0.5701134111877534,0.00011341118775343162
5.8711619999485265,0.5711111111111111,0.5715151544514272,0.0004040433403160737
5.872082999758277,0.5711412091439843,0.5720524017467249,0.0009111926027406403
5.89557600005719,0.5719089542485959,0.574235807860262,0.0023268536116660687
5.905162000090058,0.5722222222222222,0.5748107324925323,0.0025885102703101515
5.918842000028235,0.5733333333333334,0.5756311965971586,0.002297863263825195
5.921938000028604,0.5744444444444444,0.5758168805795931,0.0013724361351487024
5.930397999691195,0.5755555555555556,0.5763242728368794,0.0007687172813237719
5.931980999775988,0.5759277283862592,0.5764192139737991,0.0004914855875399748
5.935124000188807,0.5766666666666667,0.5773984443255438,0.0007317776588771085
5.938988999787398,0.5770193061831297,0.5786026200873362,0.001583313904206518
5.947302000095078,0.5777777777777777,0.5801696282237448,0.0023918504459671253
5.947353999999905,0.5788888888888889,0.5801794302532095,0.0012905413643206076
5.950572000074317,0.5791653778778809,0.5807860262008734,0.0016206483229924684
5.960286000117776,0.58,0.5824266207877399,0.0024266207877399193
5.96350000023449,0.5804008881084468,0.5829694323144105,0.002568544205963641
5.966121000255953,0.5807278102312494,0.5851528384279476,0.004425028196698211
5.9691940000448085,0.5811111111111111,0.5863544156119119,0.005243304500800794
5.971704999865324,0.5812947241251165,0.5873362445414847,0.006041520416368185
5.9769389999928535,0.5816774523638317,0.5895196506550219,0.00784219829119015
5.984389000332158,0.5822222222222222,0.5904536946564432,0.008231472434220954
5.988817999877938,0.5833333333333334,0.5910089805986745,0.00767564726534109
5.992038999920624,0.5844444444444444,0.5914128135693357,0.006968369124891294
5.994353999994928,0.5846705539960481,0.5917030567685589,0.007032502772510885
6.003415000122914,0.5855555555555556,0.5932982706574553,0.007742715101899722
6.006756000260793,0.5857710942205621,0.5938864628820961,0.008115368661534061
6.011477000356535,0.5860756611215313,0.5960698689956332,0.00999420787410188
6.020141999670159,0.5866346680976656,0.5982532751091703,0.011618607011504634
6.020637999881728,0.5866666666666667,0.5991974510065856,0.012530784339918943
6.021288999818353,0.5869049972160774,0.6004366812227074,0.013531684006630074
6.023649999860936,0.5877693574189757,0.6026200873362445,0.014850729917268768
6.023673000072449,0.5877777777777777,0.6026253447485935,0.014847566970815795
6.025107999903412,0.5888888888888889,0.6029533585074177,0.014064469618528808
6.033201999798621,0.5894793513013055,0.6048034934497817,0.015324142148476216
6.034721000105492,0.5895901633345731,0.6069868995633187,0.017396736228745602
6.040339000264794,0.59,0.6077392533383376,0.01773925333833759
6.044917000053829,0.5911111111111111,0.6083523318939893,0.017241220782878153
6.048546999863902,0.5922222222222222,0.6088384557784652,0.016616233556242976
6.051025000033405,0.5929062802093924,0.6091703056768559,0.016264025467463528
6.052572000044165,0.5933333333333334,0.6092762969309772,0.0159429635976438
6.067421999887301,0.5944444444444444,0.610293730735843,0.01584928629139859
6.072235999909026,0.5955555555555555,0.6106235574301505,0.015068001874595005
6.08157399983611,0.5966666666666667,0.6112633417329121,0.014596675066245401
6.082892999984324,0.5968293435102603,0.611353711790393,0.014524368280132705
6.090583000059269,0.5977777777777777,0.6121549712954751,0.014377193517697395
6.10384800029351,0.5982799545766363,0.6135371179039302,0.015257163327293877
6.118486999639572,0.5988341472415651,0.6157205240174672,0.0168863767759021
6.1199330002637,0.5988888888888889,0.6159251918824771,0.01703630299358816
6.120856000052299,0.6,0.6160558338704438,0.016055833870443847
6.12228900035916,0.6011111111111112,0.6162586616621265,0.015147550551015354
6.1339130002124875,0.6014721026579511,0.6179039301310044,0.016431827473053273
6.158066999887524,0.6022222222222222,0.619974929178626,0.01775270695640374
6.159378000120341,0.6023871154623544,0.6200873362445415,0.017700220782187137
6.1669010001423885,0.6033333333333334,0.6206317585175696,0.017298425184236188
6.18603000020812,0.6044444444444445,0.6220160804192074,0.017571635974762967
6.189548999827821,0.6048955288579471,0.6222707423580786,0.017375213500131492
6.193550999796571,0.605408526869835,0.6244541484716157,0.019045621601780693
6.194697999944765,0.6055555555555555,0.6249316255222251,0.01937606996666963
6.198795999807771,0.605820007479758,0.6266375545851528,0.02081754710539485
6.211915999756457,0.6066666666666667,0.6276933275588068,0.021026660892140114
6.2259289998110035,0.6077441007267992,0.62882096069869,0.021076859971890793
6.2263170002552215,0.6077739333745064,0.631004366812227,0.023230433437720688
